T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
41.46291947364807,-0.12118026547626687,-0.0029195774360644454,0.4551778027675204,-0.0009115447480135901,0.007639185487455304,-0.19810641668498688,-0.014692338185704977,0.02341445351898585,0.10813178607651745,0.0,0.0,0.0,18117.0,22769.0,19956.0,22642.0,0.0,0.0,0.0
41.46896505355835,-0.12118796545809722,-0.0028769996236138536,0.4541684871991554,-0.0010080155236246156,0.007813427137468121,-0.19865045397610379,-0.014407140091529755,0.023515484950602367,0.10814483686214878,0.0,0.0,0.0,21753.0,19988.0,20381.0,18156.0,0.0,0.0,0.0
41.47463345527649,-0.1211952087785676,-0.002834462763170734,0.45315737780998366,-0.0010972654419803731,0.007967977379985999,-0.199160677024322,-0.014015860091546416,0.023634185524071413,0.108163619484695,0.0,0.0,0.0,21753.0,19988.0,20381.0,18156.0,0.0,0.0,0.0
41.480350732803345,-0.12120183946180359,-0.0027917564499755415,0.45214411647225117,-0.0011763549202082088,0.008103933715392319,-0.19963753147355354,-0.013537997459957866,0.023758385840779588,0.10818763650573206,0.0,0.0,0.0,21570.0,19486.0,20507.0,18739.0,0.0,0.0,0.0
41.48613739013672,-0.12120699570402066,-0.0027486545507408615,0.45113043213103354,-0.0012420554277866734,0.008222754549396055,-0.20008432048591113,-0.013032618002938945,0.02385354690727255,0.10821285117598996,0.0,0.0,0.0,21570.0,19486.0,20507.0,18739.0,0.0,0.0,0.0
41.491846561431885,-0.1212108976099084,-0.0027048137288474675,0.4501203416945142,-0.0012902387897516842,0.008327102889622606,-0.20049646668071305,-0.012535389008483971,0.02390331389548417,0.10824302526472823,0.0,0.0,0.0,17736.0,22751.0,20494.0,22503.0,0.0,0.0,0.0
41.49767017364502,-0.1212146469520867,-0.0026599915069510116,0.44911484241596966,-0.001318741530103116,0.008420712829745861,-0.20085914459700577,-0.012044302371383594,0.023926285637683002,0.10828173665495772,0.0,0.0,0.0,17971.0,23343.0,20669.0,22056.0,0.0,0.0,0.0
41.50334048271179,-0.12121856803136072,-0.00261478919754207,0.44810999235959625,-0.0013293136907804354,0.008507064337402476,-0.20115928461383492,-0.011535389112709314,0.023953492380754712,0.10832209327118003,0.0,0.0,0.0,17971.0,23343.0,20669.0,22056.0,0.0,0.0,0.0
41.5091073513031,-0.12122241428706824,-0.0025700696774946232,0.4471078986022621,-0.0013254212891996295,0.00858708420377427,-0.20139310539306043,-0.010989896611149103,0.02399060958992174,0.10835262671349186,0.0,0.0,0.0,21497.0,20409.0,21001.0,17931.0,0.0,0.0,0.0
41.51524090766907,-0.12122587174120966,-0.0025262910930440342,0.4461117546704545,-0.0013096254100615334,0.008658567454658348,-0.20155520725596193,-0.010416740265888447,0.024021497963610004,0.10836344027487363,0.0,0.0,0.0,21497.0,20409.0,21001.0,17931.0,0.0,0.0,0.0
